+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| *** WARNING ***                                                                                                                                                         |
| The block and item IDs are dynamic and will be different on each world!                                                                                                 |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                               |
| *** ALSO ***                                                                                                                                                            |
| The server doesn't have a list of sub block and sub items                                                                                                               |
| (= items with different damage value or blocks with different metadata).                                                                                                |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                               |
+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| Mod name         | Registry name                           | Item ID | Meta/dmg | Subtypes | Display name                              | Ore Dict keys                  |
| Botania          | botania:rune                            |    4107 |       15 |     true | Rune of Pride                             | runePrideB                     |
| Botania          | botania:runealtar                       |    4258 |        0 |    false | Runic Altar                               |                                |
| Botania          | botania:sextant                         |    4241 |        0 |    false | Worldshaper's Sextant                     |                                |
| Botania          | botania:shimmerrock                     |    4324 |        0 |    false | Shimmerrock                               |                                |
| Botania          | botania:shimmerrock0slab                |    4429 |        0 |     true | Shimmerrock Slab                          |                                |
| Botania          | botania:shimmerrock0stairs              |    4430 |        0 |    false | Shimmerrock Stairs                        |                                |
| Botania          | botania:shimmerwoodplanks               |    4325 |        0 |    false | Shimmerwood Planks                        |                                |
| Botania          | botania:shimmerwoodplanks0slab          |    4431 |        0 |     true | Shimmerwood Plank Slab                    |                                |
| Botania          | botania:shimmerwoodplanks0stairs        |    4432 |        0 |    false | Shimmerwood Plank Stairs                  |                                |
| Botania          | botania:shinyflower                     |    4272 |        0 |     true | Glimmering White Flower                   |                                |
| Botania          | botania:shinyflower                     |    4272 |        1 |     true | Glimmering Orange Flower                  |                                |
| Botania          | botania:shinyflower                     |    4272 |        2 |     true | Glimmering Magenta Flower                 |                                |
| Botania          | botania:shinyflower                     |    4272 |        3 |     true | Glimmering Light Blue Flower              |                                |
| Botania          | botania:shinyflower                     |    4272 |        4 |     true | Glimmering Yellow Flower                  |                                |
| Botania          | botania:shinyflower                     |    4272 |        5 |     true | Glimmering Lime Flower                    |                                |
| Botania          | botania:shinyflower                     |    4272 |        6 |     true | Glimmering Pink Flower                    |                                |
| Botania          | botania:shinyflower                     |    4272 |        7 |     true | Glimmering Gray Flower                    |                                |
| Botania          | botania:shinyflower                     |    4272 |        8 |     true | Glimmering Light Gray Flower              |                                |
| Botania          | botania:shinyflower                     |    4272 |        9 |     true | Glimmering Cyan Flower                    |                                |
| Botania          | botania:shinyflower                     |    4272 |       10 |     true | Glimmering Purple Flower                  |                                |
| Botania          | botania:shinyflower                     |    4272 |       11 |     true | Glimmering Blue Flower                    |                                |
| Botania          | botania:shinyflower                     |    4272 |       12 |     true | Glimmering Brown Flower                   |                                |
| Botania          | botania:shinyflower                     |    4272 |       13 |     true | Glimmering Green Flower                   |                                |
| Botania          | botania:shinyflower                     |    4272 |       14 |     true | Glimmering Red Flower                     |                                |
| Botania          | botania:shinyflower                     |    4272 |       15 |     true | Glimmering Black Flower                   |                                |
| Botania          | botania:skydirtrod                      |    4174 |        0 |    false | Rod of the Highlands                      |                                |
| Botania          | botania:slimebottle                     |    4230 |        0 |     true | Slime in a Bottle                         |                                |
| Botania          | botania:slingshot                       |    4169 |        0 |    false | Livingwood Slingshot                      |                                |
| Botania          | botania:smeltrod                        |    4197 |        0 |    false | Rod of the Molten Core                    |                                |
| Botania          | botania:spark                           |    4179 |        0 |    false | Spark                                     |                                |
| Botania          | botania:sparkchanger                    |    4310 |        0 |    false | Spark Tinkerer                            |                                |
| Botania          | botania:sparkupgrade                    |    4180 |        0 |     true | Spark Augment: Dispersive                 |                                |
| Botania          | botania:sparkupgrade                    |    4180 |        1 |     true | Spark Augment: Dominant                   |                                |
| Botania          | botania:sparkupgrade                    |    4180 |        2 |     true | Spark Augment: Recessive                  |                                |
| Botania          | botania:sparkupgrade                    |    4180 |        3 |     true | Spark Augment: Isolated                   |                                |
| Botania          | botania:spawnerclaw                     |    4280 |        0 |    false | Life Imbuer                               |                                |
| Botania          | botania:spawnermover                    |    4162 |        0 |    false | Life Aggregator                           |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Agricarnation                             |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Agricarnation Petite                      |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Bellethorne                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Bellethorne Petite                        |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Bergamute                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Bubbell                                   |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Bubbell Petite                            |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Clayconia                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Clayconia Petite                          |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Daffomill                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Dandelifeon                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Dreadthorne                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Endoflame                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Entropinnyum                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Exoflame                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Fallen Kanade                             |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Gourmaryllis                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Heisei Dream                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Hopperhock                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Hopperhock Petite                         |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Hyacidus                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Hydroangeas                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Jaded Amaranthus                          |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Jiyuulia                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Kekimurus                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Loonium                                   |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Manastar                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Marimorphosis                             |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Marimorphosis Petite                      |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Medumone                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Munchdew                                  |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Narslimmus                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Orechid                                   |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Orechid Ignem                             |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Pollidisiac                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Pure Daisy                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Rafflowsia                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Rannuncarpus                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Rannuncarpus Petite                       |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Rosa Arcana                               |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Shulk Me Not                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Solegnolia                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Solegnolia Petite                         |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Spectranthemum                            |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Spectrolus                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Tangleberrie                              |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Thermalily                                |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Tigerseye                                 |                                |
| Botania          | botania:specialflower                   |    4255 |        0 |     true | Vinculotus                                |                                |
| Botania          | botania:speedupbelt                     |    4242 |        0 |    false | Planestrider's Sash                       |                                |
| Botania          | botania:spellcloth                      |    4199 |        0 |    false | Spellbinding Cloth                        |                                |
| Botania          | botania:spreader                        |    4256 |        0 |     true | Mana Spreader                             |                                |
| Botania          | botania:spreader                        |    4256 |        1 |     true | Pulse Mana Spreader                       |                                |
| Botania          | botania:spreader                        |    4256 |        2 |     true | Elven Mana Spreader                       |                                |
| Botania          | botania:spreader                        |    4256 |        3 |     true | Gaia Mana Spreader                        |                                |
| Botania          | botania:starfield                       |    4283 |        0 |    false | Starfield Creator                         |                                |
| Botania          | botania:starsword                       |    4231 |        0 |    false | Starcaller                                |                                |
| Botania          | botania:storage                         |    4270 |        0 |     true | Block of Manasteel                        |                                |
| Botania          | botania:storage                         |    4270 |        1 |     true | Block of Terrasteel                       |                                |
| Botania          | botania:storage                         |    4270 |        2 |     true | Block of Elementium                       |                                |
| Botania          | botania:storage                         |    4270 |        3 |     true | Block of Mana Diamond                     |                                |
| Botania          | botania:storage                         |    4270 |        4 |     true | Block of Dragonstone                      |                                |
| Botania          | botania:supercloudpendant               |    4247 |        0 |    false | Nimbus Amulet                             |                                |
| Botania          | botania:superlavapendant                |    4176 |        0 |    false | Crimson Pendant                           |                                |
| Botania          | botania:supertravelbelt                 |    4164 |        0 |    false | Globetrotter's Sash                       |                                |
| Botania          | botania:swapring                        |    4208 |        0 |    false | Ring of Correction                        |                                |
| Botania          | botania:temperancestone                 |    4224 |        0 |     true | Stone of Temperance                       |                                |
| Botania          | botania:terraaxe                        |    4226 |        0 |    false | Terra Truncator                           |                                |
| Botania          | botania:terraformrod                    |    4114 |        0 |    false | Rod of the Terra Firma                    |                                |
| Botania          | botania:terrapick                       |    4145 |        0 |    false | Terra Shatterer                           |                                |
| Botania          | botania:terraplate                      |    4288 |        0 |    false | Terrestrial Agglomeration Plate           |                                |
| Botania          | botania:terrasteelboots                 |    4131 |        0 |    false | Terrasteel Boots                          |                                |
| Botania          | botania:terrasteelchest                 |    4129 |        0 |    false | Terrasteel Chestplate                     |                                |
| Botania          | botania:terrasteelhelm                  |    4127 |        0 |    false | Terrasteel Helmet                         |                                |
| Botania          | botania:terrasteelhelmreveal            |    4128 |        0 |    false | Terrasteel Helmet of Revealing            |                                |
| Botania          | botania:terrasteellegs                  |    4130 |        0 |    false | Terrasteel Leggings                       |                                |
| Botania          | botania:terrasword                      |    4132 |        0 |    false | Terra Blade                               |                                |
| Botania          | botania:teruterubozu                    |    4323 |        0 |    false | Teru Teru Bozu                            |                                |
| Botania          | botania:thirdeye                        |    4248 |        0 |    false | Third Eye                                 |                                |
| Botania          | botania:thornchakram                    |    4200 |        0 |     true | Thorn Chakram                             |                                |
| Botania          | botania:thornchakram                    |    4200 |        1 |     true | Flare Chakram                             |                                |
| Botania          | botania:thorring                        |    4216 |        0 |    false | Ring of Thor                              |                                |
| Botania          | botania:thundersword                    |    4234 |        0 |    false | Thundercaller                             |                                |
| Botania          | botania:tinyplanet                      |    4133 |        0 |    false | Tiny Planet                               |                                |
| Botania          | botania:tinyplanetblock                 |    4266 |        0 |    false | Tiny Planet                               |                                |
| Botania          | botania:tinypotato                      |    4279 |        0 |    false | Tiny Potato                               |                                |
| Botania          | botania:tornadorod                      |    4166 |        0 |    false | Rod of the Skies                          |                                |
| Botania          | botania:travelbelt                      |    4138 |        0 |    false | Soujourner's Sash                         |                                |
| Botania          | botania:turntable                       |    4265 |        0 |    false | Spreader Turntable                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:twigwand                        |    4104 |        0 |     true | Wand of the Forest                        |                                |
| Botania          | botania:unholycloak                     |    4190 |        0 |    false | Cloak of Sin                              |                                |
| Botania          | botania:vial                            |    4184 |        0 |     true | Managlass Vial                            | bVial                          |
| Botania          | botania:vial                            |    4184 |        1 |     true | Alfglass Flask                            | bFlask                         |
| Botania          | botania:vineball                        |    4168 |        0 |    false | Vine Ball                                 |                                |
| Botania          | botania:virus                           |    4172 |        0 |     true | Necrodermal Virus                         |                                |
| Botania          | botania:virus                           |    4172 |        1 |     true | Nullodermal Virus                         |                                |
| Botania          | botania:waterbowl                       |    4227 |        0 |    false | Bowl of Water                             |                                |
| Botania          | botania:waterring                       |    4143 |        0 |    false | Ring of Chordata                          |                                |
| Botania          | botania:waterrod                        |    4150 |        0 |    false | Rod of the Seas                           |                                |
| Botania          | botania:worldseed                       |    4198 |        0 |    false | World Seed                                |                                |
| Minecraft        | minecraft:acacia_boat                   |     447 |        0 |    false | Acacia Boat                               |                                |
| Minecraft        | minecraft:acacia_door                   |     430 |        0 |    false | Acacia Door                               | doorWood                       |
| Minecraft        | minecraft:acacia_fence                  |     192 |        0 |    false | Acacia Fence                              | fenceWood                      |
| Minecraft        | minecraft:acacia_fence_gate             |     187 |        0 |    false | Acacia Fence Gate                         | fenceGateWood                  |
| Minecraft        | minecraft:acacia_stairs                 |     163 |        0 |    false | Acacia Wood Stairs                        | stairWood                      |
| Minecraft        | minecraft:activator_rail                |     157 |        0 |    false | Activator Rail                            |                                |
| Minecraft        | minecraft:air                           |       0 |        0 |    false |                                           |                                |
| Minecraft        | minecraft:anvil                         |     145 |        0 |     true | Anvil                                     |                                |
| Minecraft        | minecraft:anvil                         |     145 |        1 |     true | Slightly Damaged Anvil                    |                                |
| Minecraft        | minecraft:anvil                         |     145 |        2 |     true | Very Damaged Anvil                        |                                |
| Minecraft        | minecraft:apple                         |     260 |        0 |    false | Apple                                     |                                |
| Minecraft        | minecraft:armor_stand                   |     416 |        0 |    false | Armor Stand                               |                                |
| Minecraft        | minecraft:arrow                         |     262 |        0 |    false | Arrow                                     |                                |
| Minecraft        | minecraft:baked_potato                  |     393 |        0 |    false | Baked Potato                              |                                |
| Minecraft        | minecraft:banner                        |     425 |        0 |     true | Black Banner                              |                                |
| Minecraft        | minecraft:banner                        |     425 |        1 |     true | Red Banner                                |                                |
| Minecraft        | minecraft:banner                        |     425 |        2 |     true | Green Banner                              |                                |
| Minecraft        | minecraft:banner                        |     425 |        3 |     true | Brown Banner                              |                                |
| Minecraft        | minecraft:banner                        |     425 |        4 |     true | Blue Banner                               |                                |
| Minecraft        | minecraft:banner                        |     425 |        5 |     true | Purple Banner                             |                                |
| Minecraft        | minecraft:banner                        |     425 |        6 |     true | Cyan Banner                               |                                |
| Minecraft        | minecraft:banner                        |     425 |        7 |     true | Light Gray Banner                         |                                |
| Minecraft        | minecraft:banner                        |     425 |        8 |     true | Gray Banner                               |                                |
| Minecraft        | minecraft:banner                        |     425 |        9 |     true | Pink Banner                               |                                |
| Minecraft        | minecraft:banner                        |     425 |       10 |     true | Lime Banner                               |                                |
| Minecraft        | minecraft:banner                        |     425 |       11 |     true | Yellow Banner                             |                                |
| Minecraft        | minecraft:banner                        |     425 |       12 |     true | Light Blue Banner                         |                                |
| Minecraft        | minecraft:banner                        |     425 |       13 |     true | Magenta Banner                            |                                |
| Minecraft        | minecraft:banner                        |     425 |       14 |     true | Orange Banner                             |                                |
| Minecraft        | minecraft:banner                        |     425 |       15 |     true | White Banner                              |                                |
| Minecraft        | minecraft:barrier                       |     166 |        0 |    false | Barrier                                   |                                |
| Minecraft        | minecraft:beacon                        |     138 |        0 |    false | Beacon                                    |                                |
| Minecraft        | minecraft:bed                           |     355 |        0 |     true | White Bed                                 |                                |
| Minecraft        | minecraft:bed                           |     355 |        1 |     true | Orange Bed                                |                                |
| Minecraft        | minecraft:bed                           |     355 |        2 |     true | Magenta Bed                               |                                |
| Minecraft        | minecraft:bed                           |     355 |        3 |     true | Light Blue Bed                            |                                |
| Minecraft        | minecraft:bed                           |     355 |        4 |     true | Yellow Bed                                |                                |
| Minecraft        | minecraft:bed                           |     355 |        5 |     true | Lime Bed                                  |                                |
| Minecraft        | minecraft:bed                           |     355 |        6 |     true | Pink Bed                                  |                                |
| Minecraft        | minecraft:bed                           |     355 |        7 |     true | Gray Bed                                  |                                |
| Minecraft        | minecraft:bed                           |     355 |        8 |     true | Light Gray Bed                            |                                |
| Minecraft        | minecraft:bed                           |     355 |        9 |     true | Cyan Bed                                  |                                |
| Minecraft        | minecraft:bed                           |     355 |       10 |     true | Purple Bed                                |                                |
| Minecraft        | minecraft:bed                           |     355 |       11 |     true | Blue Bed                                  |                                |
| Minecraft        | minecraft:bed                           |     355 |       12 |     true | Brown Bed                                 |                                |
| Minecraft        | minecraft:bed                           |     355 |       13 |     true | Green Bed                                 |                                |
| Minecraft        | minecraft:bed                           |     355 |       14 |     true | Red Bed                                   |                                |
| Minecraft        | minecraft:bed                           |     355 |       15 |     true | Black Bed                                 |                                |
| Minecraft        | minecraft:bedrock                       |       7 |        0 |    false | Bedrock                                   |                                |
| Minecraft        | minecraft:beef                          |     363 |        0 |    false | Raw Beef                                  |                                |
| Minecraft        | minecraft:beetroot                      |     434 |        0 |    false | Beetroot                                  |                                |
| Minecraft        | minecraft:beetroot_seeds                |     435 |        0 |    false | Beetroot Seeds                            |                                |
| Minecraft        | minecraft:beetroot_soup                 |     436 |        0 |    false | Beetroot Soup                             |                                |
| Minecraft        | minecraft:birch_boat                    |     445 |        0 |    false | Birch Boat                                |                                |
| Minecraft        | minecraft:birch_door                    |     428 |        0 |    false | Birch Door                                | doorWood                       |
| Minecraft        | minecraft:birch_fence                   |     189 |        0 |    false | Birch Fence                               | fenceWood                      |
| Minecraft        | minecraft:birch_fence_gate              |     184 |        0 |    false | Birch Fence Gate                          | fenceGateWood                  |
| Minecraft        | minecraft:birch_stairs                  |     135 |        0 |    false | Birch Wood Stairs                         | stairWood                      |
| Minecraft        | minecraft:black_glazed_terracotta       |     250 |        0 |    false | Black Glazed Terracotta                   |                                |
| Minecraft        | minecraft:black_shulker_box             |     234 |        0 |    false | Black Shulker Box                         |                                |
| Minecraft        | minecraft:blaze_powder                  |     377 |        0 |    false | Blaze Powder                              | powderBlaze                    |
| Minecraft        | minecraft:blaze_rod                     |     369 |        0 |    false | Blaze Rod                                 | rodBlaze                       |
| Minecraft        | minecraft:blue_glazed_terracotta        |     246 |        0 |    false | Blue Glazed Terracotta                    |                                |
| Minecraft        | minecraft:blue_shulker_box              |     230 |        0 |    false | Blue Shulker Box                          |                                |
| Minecraft        | minecraft:boat                          |     333 |        0 |    false | Oak Boat                                  |                                |
| Minecraft        | minecraft:bone                          |     352 |        0 |    false | Bone                                      | bone                           |
| Minecraft        | minecraft:bone_block                    |     216 |        0 |    false | Bone Block                                |                                |
| Minecraft        | minecraft:book                          |     340 |        0 |    false | Book                                      |                                |
| Minecraft        | minecraft:bookshelf                     |      47 |        0 |    false | Bookshelf                                 |                                |
| Minecraft        | minecraft:bow                           |     261 |        0 |    false | Bow                                       |                                |
| Minecraft        | minecraft:bowl                          |     281 |        0 |    false | Bowl                                      |                                |
| Minecraft        | minecraft:bread                         |     297 |        0 |    false | Bread                                     |                                |
| Minecraft        | minecraft:brewing_stand                 |     379 |        0 |    false | Brewing Stand                             |                                |
| Minecraft        | minecraft:brick                         |     336 |        0 |    false | Brick                                     | ingotBrick                     |
| Minecraft        | minecraft:brick_block                   |      45 |        0 |    false | Bricks                                    |                                |
| Minecraft        | minecraft:brick_stairs                  |     108 |        0 |    false | Brick Stairs                              |                                |
| Minecraft        | minecraft:brown_glazed_terracotta       |     247 |        0 |    false | Brown Glazed Terracotta                   |                                |
| Minecraft        | minecraft:brown_mushroom                |      39 |        0 |    false | Mushroom                                  |                                |
| Minecraft        | minecraft:brown_mushroom_block          |      99 |        0 |    false | Mushroom                                  |                                |
| Minecraft        | minecraft:brown_shulker_box             |     231 |        0 |    false | Brown Shulker Box                         |                                |
| Minecraft        | minecraft:bucket                        |     325 |        0 |    false | Bucket                                    |                                |
| Minecraft        | minecraft:cactus                        |      81 |        0 |    false | Cactus                                    | blockCactus                    |
| Minecraft        | minecraft:cake                          |     354 |        0 |    false | Cake                                      |                                |
| Minecraft        | minecraft:carpet                        |     171 |        0 |     true | White Carpet                              |                                |
| Minecraft        | minecraft:carpet                        |     171 |        1 |     true | Orange Carpet                             |                                |
| Minecraft        | minecraft:carpet                        |     171 |        2 |     true | Magenta Carpet                            |                                |
| Minecraft        | minecraft:carpet                        |     171 |        3 |     true | Light Blue Carpet                         |                                |
| Minecraft        | minecraft:carpet                        |     171 |        4 |     true | Yellow Carpet                             |                                |
| Minecraft        | minecraft:carpet                        |     171 |        5 |     true | Lime Carpet                               |                                |
| Minecraft        | minecraft:carpet                        |     171 |        6 |     true | Pink Carpet                               |                                |
| Minecraft        | minecraft:carpet                        |     171 |        7 |     true | Gray Carpet                               |                                |
| Minecraft        | minecraft:carpet                        |     171 |        8 |     true | Light Gray Carpet                         |                                |
| Minecraft        | minecraft:carpet                        |     171 |        9 |     true | Cyan Carpet                               |                                |
| Minecraft        | minecraft:carpet                        |     171 |       10 |     true | Purple Carpet                             |                                |
| Minecraft        | minecraft:carpet                        |     171 |       11 |     true | Blue Carpet                               |                                |
| Minecraft        | minecraft:carpet                        |     171 |       12 |     true | Brown Carpet                              |                                |
| Minecraft        | minecraft:carpet                        |     171 |       13 |     true | Green Carpet                              |                                |
| Minecraft        | minecraft:carpet                        |     171 |       14 |     true | Red Carpet                                |                                |
| Minecraft        | minecraft:carpet                        |     171 |       15 |     true | Black Carpet                              |                                |
| Minecraft        | minecraft:carrot                        |     391 |        0 |    false | Carrot                                    | cropCarrot                     |
| Minecraft        | minecraft:carrot_on_a_stick             |     398 |        0 |    false | Carrot on a Stick                         |                                |
| Minecraft        | minecraft:cauldron                      |     380 |        0 |    false | Cauldron                                  |                                |
| Minecraft        | minecraft:chain_command_block           |     211 |        0 |    false | Chain Command Block                       |                                |
| Minecraft        | minecraft:chainmail_boots               |     305 |        0 |    false | Chain Boots                               |                                |
| Minecraft        | minecraft:chainmail_chestplate          |     303 |        0 |    false | Chain Chestplate                          |                                |
| Minecraft        | minecraft:chainmail_helmet              |     302 |        0 |    false | Chain Helmet                              |                                |
| Minecraft        | minecraft:chainmail_leggings            |     304 |        0 |    false | Chain Leggings                            |                                |
| Minecraft        | minecraft:chest                         |      54 |        0 |    false | Chest                                     | chest,chestWood                |
| Minecraft        | minecraft:chest_minecart                |     342 |        0 |    false | Minecart with Chest                       |                                |
| Minecraft        | minecraft:chicken                       |     365 |        0 |    false | Raw Chicken                               |                                |
